run,type,module,name,attrname,attrvalue,value
General-16-20210504-14:43:12-3938,param,,,**.loRaGW[6].**.initialZ,"674.5m + uniform(-0.30m,0.30m)",
General-16-20210504-14:43:12-3938,param,,,**.loRaGW[7].**.initialX,"1547.9m + uniform(-0.30m,0.30m)",
General-16-20210504-14:43:12-3938,param,,,**.loRaGW[76].**.initialY,"0.8m + uniform(-0.30m,0.30m)",
General-16-20210504-14:43:12-3938,param,,,**.loRaGW[7].**.initialZ,"666.1m + uniform(-0.30m,0.30m)",
General-16-20210504-14:43:12-3938,param,,,**.loRaGW[8].**.initialX,"1620.13m + uniform(-0.30m,0.30m)",
General-16-20210504-14:43:12-3938,param,,,**.loRaGW[8].**.initialY,"0.8m + uniform(-0.30m,0.30m)",
General-16-20210504-14:43:12-3938,param,,,**.loRaGW[8].**.initialZ,"620.94m + uniform(-0.30m,0.30m)",
General-16-20210504-14:43:12-3938,param,,,**.loRaGW[9].**.initialX,"1632.9m + uniform(-0.30m,0.30m)",
General-16-20210504-14:43:12-3938,param,,,**.loRaGW[9].**.initialY,"0.8m + uniform(-0.30m,0.30m)",
General-16-20210504-14:43:12-3938,param,,,**.loRaGW[9].**.initialZ,"650.55m + uniform(-0.30m,0.30m)",
General-16-20210504-14:43:12-3938,param,,,**.loRaGW[10].**.initialX,"1572.9m + uniform(-0.30m,0.30m)",
General-16-20210504-14:43:12-3938,param,,,**.loRaGW[10].**.initialY,"0.8m + uniform(-0.30m,0.30m)",
General-16-20210504-14:43:12-3938,param,,,**.loRaGW[10].**.initialZ,"560.55m + uniform(-0.30m,0.30m)",
General-16-20210504-14:43:12-3938,param,,,**.loRaGW[11].**.initialX,"1528.8m + uniform(-0.30m,0.30m)",
General-16-20210504-14:43:12-3938,param,,,**.loRaGW[11].**.initialY,"0.8m + uniform(-0.30m,0.30m)",
General-16-20210504-14:43:12-3938,param,,,**.loRaGW[11].**.initialZ,"605m + uniform(-0.30m,0.30m)",
General-16-20210504-14:43:12-3938,param,,,**.loRaGW[12].**.initialX,"1497.8m + uniform(-0.30m,0.30m)",
General-16-20210504-14:43:12-3938,param,,,**.loRaGW[12].**.initialY,"0.8m + uniform(-0.30m,0.30m)",
General-16-20210504-14:43:12-3938,param,,,**.loRaGW[12].**.initialZ,"611.9m + uniform(-0.30m,0.30m)",
General-16-20210504-14:43:12-3938,param,,,**.loRaGW[13].**.initialX,"1504.2m + uniform(-0.30m,0.30m)",
General-16-20210504-14:43:12-3938,param,,,**.loRaGW[13].**.initialY,"0.8m + uniform(-0.30m,0.30m)",
General-16-20210504-14:43:12-3938,param,,,**.loRaGW[13].**.initialZ,"626.72m + uniform(-0.30m,0.30m)",
General-16-20210504-14:43:12-3938,param,,,**.loRaGW[14].**.initialX,"1527.3m + uniform(-0.30m,0.30m)",
General-16-20210504-14:43:12-3938,param,,,**.loRaGW[14].**.initialY,"0.8m + uniform(-0.30m,0.30m)",
General-16-20210504-14:43:12-3938,param,,,**.loRaGW[14].**.initialZ,"646.7m + uniform(-0.30m,0.30m)",
General-16-20210504-14:43:12-3938,param,,,**.networkServer.numUdpApps,1,
General-16-20210504-14:43:12-3938,param,,,**.networkServer.**.evaluateADRinServer,false,
General-16-20210504-14:43:12-3938,param,,,**.networkServer.udpApp[0].typename,"""NetworkServerApp""",
General-16-20210504-14:43:12-3938,param,,,**.networkServer.udpApp[0].destAddresses,"""loRaGW[*]""",
General-16-20210504-14:43:12-3938,param,,,**.networkServer.udpApp[0].destPort,2000,
General-16-20210504-14:43:12-3938,param,,,**.networkServer.udpApp[0].localPort,1000,
General-16-20210504-14:43:12-3938,param,,,**.networkServer.udpApp[0].adrMethod,"""avg""",
General-16-20210504-14:43:12-3938,param,,,**.numberOfPacketsToSend,0,
General-16-20210504-14:43:12-3938,param,,,**.timeToFirstPacket,exponential(100s),
General-16-20210504-14:43:12-3938,param,,,**.timeToNextPacket,exponential(100s),
General-16-20210504-14:43:12-3938,param,,,**.alohaChannelModel,false,
General-16-20210504-14:43:12-3938,param,,,**.numberOfNodes,1,
General-16-20210504-14:43:12-3938,param,,,**.loRaNodes[*].**.initFromDisplayString,false,
General-16-20210504-14:43:12-3938,param,,,**.loRaNodes[*].**.evaluateADRinNode,false,
General-16-20210504-14:43:12-3938,param,,,**.loRaNodes[*].**initialLoRaSF,12,
General-16-20210504-14:43:12-3938,param,,,**.loRaNodes[*].**initialLoRaBW,125 kHz,
General-16-20210504-14:43:12-3938,param,,,**.loRaNodes[*].**initialLoRaCR,5,
General-16-20210504-14:43:12-3938,param,,,**.loRaNodes[*].**initialLoRaTP,14 dBm,
General-16-20210504-14:43:12-3938,param,,,**.loRaNodes[0].**.initialX,1549.14m,
General-16-20210504-14:43:12-3938,param,,,**.loRaNodes[0].**.initialY,15m,
General-16-20210504-14:43:12-3938,param,,,**.loRaNodes[0].**.initialZ,620.8m,
General-16-20210504-14:43:12-3938,param,,,**.loRaNodes[*].LoRaNic.radio.energyConsumerType,"""LoRaEnergyConsumer""",
General-16-20210504-14:43:12-3938,param,,,**.loRaNodes[*].**.energySourceModule,"""IdealEpEnergyStorage""",
General-16-20210504-14:43:12-3938,param,,,**.loRaNodes[*].LoRaNic.radio.energyConsumer.configFile,"xmldoc(""energyConsumptionParameters.xml"")",
General-16-20210504-14:43:12-3938,param,,,**.sigma,0,
General-16-20210504-14:43:12-3938,param,,,**.constraintAreaMinX,0m,
General-16-20210504-14:43:12-3938,param,,,**.constraintAreaMinY,0m,
General-16-20210504-14:43:12-3938,param,,,**.constraintAreaMinZ,0m,
General-16-20210504-14:43:12-3938,param,,,**.constraintAreaMaxX,3000m,
General-16-20210504-14:43:12-3938,param,,,**.constraintAreaMaxY,3000m,
General-16-20210504-14:43:12-3938,param,,,**.constraintAreaMaxZ,3000m,
General-16-20210504-14:43:12-3938,param,,,CartagenaOPAL.**.radio.separateTransmissionParts,false,
General-16-20210504-14:43:12-3938,param,,,CartagenaOPAL.**.radio.separateReceptionParts,false,
General-16-20210504-14:43:12-3938,param,,,**.delayer.config,"xmldoc(""cloudDelays.xml"")",
General-16-20210504-14:43:12-3938,param,,,**.radio.radioMediumModule,"""OpalLoRaRadioMedium""",
General-16-20210504-14:43:12-3938,param,,,**.minInterferenceTime,0s,
General-16-20210504-14:43:12-3938,param,,,**.displayAddresses,false,
General-16-20210504-14:43:12-3938,param,,,**.OpalLoRaRadioMedium.carrierFrequency,868MHz,
General-16-20210504-14:43:12-3938,param,,,**.mediumLimitCache.carrierFrequency,868MHz,
General-16-20210504-14:43:12-3938,param,,,**.radio.carrierFrequency,868MHz,
General-16-20210504-14:43:12-3938,param,,,**.OpalLoRaRadioMedium.loadMeshesFromFile,true,
General-16-20210504-14:43:12-3938,param,,,**.OpalLoRaRadioMedium.useDecimalDegreeDelta,true,
General-16-20210504-14:43:12-3938,param,,,**.OpalLoRaRadioMedium.meshesPath,"""meshes_cartagena""",
General-16-20210504-14:43:12-3938,param,,,**.OpalLoRaRadioMedium.receptionRadius,2m,
General-16-20210504-14:43:12-3938,param,,,**.OpalLoRaRadioMedium.maxNumberOfReflections,30,
General-16-20210504-14:43:12-3938,param,,,**.OpalLoRaRadioMedium.pathLoss.typename,"""TwoRayInterference""",
General-16-20210504-14:43:12-3938,param,,,**.OpalLoRaRadioMedium.meshesFileList,"""/home/anrunie/Documentos/GIRTEL/LoRa-INET-AI1/inet/simulations/meshes_cartagena_new/meshes/names.txt""",
General-16-20210504-14:43:12-3938,param,,,**.OpalLoRaRadioMedium.isStatic,true,
General-19-20210504-14:43:26-3980,runattr,,,configname,General,
General-19-20210504-14:43:26-3980,runattr,,,datetime,20210504-14:43:26,
General-19-20210504-14:43:26-3980,runattr,,,experiment,General,
General-19-20210504-14:43:26-3980,runattr,,,inifile,loRaNetworkCartagenaOPAL-SINTOPOGRAFIA.ini,
General-19-20210504-14:43:26-3980,runattr,,,iterationvars,"$0=""avg""",
General-19-20210504-14:43:26-3980,runattr,,,iterationvarsf,avg-,
General-19-20210504-14:43:26-3980,runattr,,,measurement,"$0=""avg""",
General-19-20210504-14:43:26-3980,runattr,,,network,CartagenaOPAL,
General-19-20210504-14:43:26-3980,runattr,,,processid,3980,
General-19-20210504-14:43:26-3980,runattr,,,repetition,19,
General-19-20210504-14:43:26-3980,runattr,,,replication,#19,
General-19-20210504-14:43:26-3980,runattr,,,resultdir,results,
General-19-20210504-14:43:26-3980,runattr,,,runnumber,19,
General-19-20210504-14:43:26-3980,runattr,,,seedset,19,
General-19-20210504-14:43:26-3980,param,,,**.numberOfGateways,15,
General-19-20210504-14:43:26-3980,param,,,**.loRaGW[*].numUdpApps,1,
General-19-20210504-14:43:26-3980,param,,,**.loRaGW[*].packetForwarder.localPort,2000,
General-19-20210504-14:43:26-3980,param,,,**.loRaGW[*].packetForwarder.destPort,1000,
General-19-20210504-14:43:26-3980,param,,,**.loRaGW[*].packetForwarder.destAddresses,"""networkServer""",
General-19-20210504-14:43:26-3980,param,,,**.loRaGW[*].packetForwarder.indexNumber,0,
General-19-20210504-14:43:26-3980,param,,,**.loRaGW[*].receptionRadius,1,
General-19-20210504-14:43:26-3980,param,,,**.LoRaGWNic.radio.iAmGateway,true,
General-19-20210504-14:43:26-3980,param,,,**.loRaGW[*].**.initFromDisplayString,false,
General-19-20210504-14:43:26-3980,param,,,**.loRaGW[0].**.initialX,"1583.34m + uniform(-0.30m,0.30m)",
General-19-20210504-14:43:26-3980,param,,,**.loRaGW[0].**.initialY,"0.8m + uniform(-0.30m,0.30m)",
General-19-20210504-14:43:26-3980,param,,,**.loRaGW[0].**.initialZ,"644.60m + uniform(-0.30m,0.30m)",
General-19-20210504-14:43:26-3980,param,,,**.loRaGW[1].**.initialX,"1607.25m  + uniform(-0.30m,0.30m)",
General-19-20210504-14:43:26-3980,param,,,**.loRaGW[1].**.initialY,"0.8m + uniform(-0.30m,0.30m)",
General-19-20210504-14:43:26-3980,param,,,**.loRaGW[1].**.initialZ,"653.4m + uniform(-0.30m,0.30m)",
General-19-20210504-14:43:26-3980,param,,,**.loRaGW[2].**.initialX,"1618.5m + uniform(-0.30m,0.30m)",
General-19-20210504-14:43:26-3980,param,,,**.loRaGW[2].**.initialY,"0.8m + uniform(-0.30m,0.30m)",
General-19-20210504-14:43:26-3980,param,,,**.loRaGW[2].**.initialZ,"629.3m + uniform(-0.30m,0.30m)",
General-19-20210504-14:43:26-3980,param,,,**.loRaGW[3].**.initialX,"1625.9m + uniform(-0.30m,0.30m)",
General-19-20210504-14:43:26-3980,param,,,**.loRaGW[3].**.initialY,"0.8m + uniform(-0.30m,0.30m)",
General-19-20210504-14:43:26-3980,param,,,**.loRaGW[3].**.initialZ,"692.29m + uniform(-0.30m,0.30m)",
General-19-20210504-14:43:26-3980,param,,,**.loRaGW[4].**.initialX,"1608.2m + uniform(-0.30m,0.30m)",
General-19-20210504-14:43:26-3980,param,,,**.loRaGW[4].**.initialY,"0.8m + uniform(-0.30m,0.30m)",
General-19-20210504-14:43:26-3980,param,,,**.loRaGW[4].**.initialZ,"702.8m + uniform(-0.30m,0.30m)",
General-19-20210504-14:43:26-3980,param,,,**.loRaGW[5].**.initialX,"1578.9m + uniform(-0.30m,0.30m)",
General-19-20210504-14:43:26-3980,param,,,**.loRaGW[5].**.initialY,"0.8m + uniform(-0.30m,0.30m)",
General-19-20210504-14:43:26-3980,param,,,**.loRaGW[5].**.initialZ,"681m + uniform(-0.30m,0.30m)",
General-19-20210504-14:43:26-3980,param,,,**.loRaGW[6].**.initialX,"1560.2m + uniform(-0.30m,0.30m)",
General-19-20210504-14:43:26-3980,param,,,**.loRaGW[6].**.initialY,"0.8m + uniform(-0.30m,0.30m)",
General-19-20210504-14:43:26-3980,param,,,**.loRaGW[6].**.initialZ,"674.5m + uniform(-0.30m,0.30m)",
General-19-20210504-14:43:26-3980,param,,,**.loRaGW[7].**.initialX,"1547.9m + uniform(-0.30m,0.30m)",
General-19-20210504-14:43:26-3980,param,,,**.loRaGW[76].**.initialY,"0.8m + uniform(-0.30m,0.30m)",
General-19-20210504-14:43:26-3980,param,,,**.loRaGW[7].**.initialZ,"666.1m + uniform(-0.30m,0.30m)",
General-19-20210504-14:43:26-3980,param,,,**.loRaGW[8].**.initialX,"1620.13m + uniform(-0.30m,0.30m)",
General-19-20210504-14:43:26-3980,param,,,**.loRaGW[8].**.initialY,"0.8m + uniform(-0.30m,0.30m)",
General-19-20210504-14:43:26-3980,param,,,**.loRaGW[8].**.initialZ,"620.94m + uniform(-0.30m,0.30m)",
General-19-20210504-14:43:26-3980,param,,,**.loRaGW[9].**.initialX,"1632.9m + uniform(-0.30m,0.30m)",
General-19-20210504-14:43:26-3980,param,,,**.loRaGW[9].**.initialY,"0.8m + uniform(-0.30m,0.30m)",
General-19-20210504-14:43:26-3980,param,,,**.loRaGW[9].**.initialZ,"650.55m + uniform(-0.30m,0.30m)",
General-19-20210504-14:43:26-3980,param,,,**.loRaGW[10].**.initialX,"1572.9m + uniform(-0.30m,0.30m)",
General-19-20210504-14:43:26-3980,param,,,**.loRaGW[10].**.initialY,"0.8m + uniform(-0.30m,0.30m)",
General-19-20210504-14:43:26-3980,param,,,**.loRaGW[10].**.initialZ,"560.55m + uniform(-0.30m,0.30m)",
General-19-20210504-14:43:26-3980,param,,,**.loRaGW[11].**.initialX,"1528.8m + uniform(-0.30m,0.30m)",
General-19-20210504-14:43:26-3980,param,,,**.loRaGW[11].**.initialY,"0.8m + uniform(-0.30m,0.30m)",
General-19-20210504-14:43:26-3980,param,,,**.loRaGW[11].**.initialZ,"605m + uniform(-0.30m,0.30m)",
General-19-20210504-14:43:26-3980,param,,,**.loRaGW[12].**.initialX,"1497.8m + uniform(-0.30m,0.30m)",
General-19-20210504-14:43:26-3980,param,,,**.loRaGW[12].**.initialY,"0.8m + uniform(-0.30m,0.30m)",
General-19-20210504-14:43:26-3980,param,,,**.loRaGW[12].**.initialZ,"611.9m + uniform(-0.30m,0.30m)",
General-19-20210504-14:43:26-3980,param,,,**.loRaGW[13].**.initialX,"1504.2m + uniform(-0.30m,0.30m)",
General-19-20210504-14:43:26-3980,param,,,**.loRaGW[13].**.initialY,"0.8m + uniform(-0.30m,0.30m)",
General-19-20210504-14:43:26-3980,param,,,**.loRaGW[13].**.initialZ,"626.72m + uniform(-0.30m,0.30m)",
General-19-20210504-14:43:26-3980,param,,,**.loRaGW[14].**.initialX,"1527.3m + uniform(-0.30m,0.30m)",
General-19-20210504-14:43:26-3980,param,,,**.loRaGW[14].**.initialY,"0.8m + uniform(-0.30m,0.30m)",
General-19-20210504-14:43:26-3980,param,,,**.loRaGW[14].**.initialZ,"646.7m + uniform(-0.30m,0.30m)",
General-19-20210504-14:43:26-3980,param,,,**.networkServer.numUdpApps,1,
General-19-20210504-14:43:26-3980,param,,,**.networkServer.**.evaluateADRinServer,false,
General-19-20210504-14:43:26-3980,param,,,**.networkServer.udpApp[0].typename,"""NetworkServerApp""",
General-19-20210504-14:43:26-3980,param,,,**.networkServer.udpApp[0].destAddresses,"""loRaGW[*]""",
General-19-20210504-14:43:26-3980,param,,,**.networkServer.udpApp[0].destPort,2000,
General-19-20210504-14:43:26-3980,param,,,**.networkServer.udpApp[0].localPort,1000,
General-19-20210504-14:43:26-3980,param,,,**.networkServer.udpApp[0].adrMethod,"""avg""",
General-19-20210504-14:43:26-3980,param,,,**.numberOfPacketsToSend,0,
General-19-20210504-14:43:26-3980,param,,,**.timeToFirstPacket,exponential(100s),
General-19-20210504-14:43:26-3980,param,,,**.timeToNextPacket,exponential(100s),
General-19-20210504-14:43:26-3980,param,,,**.alohaChannelModel,false,
General-19-20210504-14:43:26-3980,param,,,**.numberOfNodes,1,
General-19-20210504-14:43:26-3980,param,,,**.loRaNodes[*].**.initFromDisplayString,false,
General-19-20210504-14:43:26-3980,param,,,**.loRaNodes[*].**.evaluateADRinNode,false,
General-19-20210504-14:43:26-3980,param,,,**.loRaNodes[*].**initialLoRaSF,12,
General-19-20210504-14:43:26-3980,param,,,**.loRaNodes[*].**initialLoRaBW,125 kHz,
General-19-20210504-14:43:26-3980,param,,,**.loRaNodes[*].**initialLoRaCR,5,
General-19-20210504-14:43:26-3980,param,,,**.loRaNodes[*].**initialLoRaTP,14 dBm,
General-19-20210504-14:43:26-3980,param,,,**.loRaNodes[0].**.initialX,1549.14m,
General-19-20210504-14:43:26-3980,param,,,**.loRaNodes[0].**.initialY,15m,
General-19-20210504-14:43:26-3980,param,,,**.loRaNodes[0].**.initialZ,620.8m,
General-19-20210504-14:43:26-3980,param,,,**.loRaNodes[*].LoRaNic.radio.energyConsumerType,"""LoRaEnergyConsumer""",
General-19-20210504-14:43:26-3980,param,,,**.loRaNodes[*].**.energySourceModule,"""IdealEpEnergyStorage""",
General-19-20210504-14:43:26-3980,param,,,**.loRaNodes[*].LoRaNic.radio.energyConsumer.configFile,"xmldoc(""energyConsumptionParameters.xml"")",
General-19-20210504-14:43:26-3980,param,,,**.sigma,0,
General-19-20210504-14:43:26-3980,param,,,**.constraintAreaMinX,0m,
General-19-20210504-14:43:26-3980,param,,,**.constraintAreaMinY,0m,
General-19-20210504-14:43:26-3980,param,,,**.constraintAreaMinZ,0m,
General-19-20210504-14:43:26-3980,param,,,**.constraintAreaMaxX,3000m,
General-19-20210504-14:43:26-3980,param,,,**.constraintAreaMaxY,3000m,
General-19-20210504-14:43:26-3980,param,,,**.constraintAreaMaxZ,3000m,
General-19-20210504-14:43:26-3980,param,,,CartagenaOPAL.**.radio.separateTransmissionParts,false,
General-19-20210504-14:43:26-3980,param,,,CartagenaOPAL.**.radio.separateReceptionParts,false,
General-19-20210504-14:43:26-3980,param,,,**.delayer.config,"xmldoc(""cloudDelays.xml"")",
General-19-20210504-14:43:26-3980,param,,,**.radio.radioMediumModule,"""OpalLoRaRadioMedium""",
General-19-20210504-14:43:26-3980,param,,,**.minInterferenceTime,0s,
General-19-20210504-14:43:26-3980,param,,,**.displayAddresses,false,
General-19-20210504-14:43:26-3980,param,,,**.OpalLoRaRadioMedium.carrierFrequency,868MHz,
General-19-20210504-14:43:26-3980,param,,,**.mediumLimitCache.carrierFrequency,868MHz,
General-19-20210504-14:43:26-3980,param,,,**.radio.carrierFrequency,868MHz,
General-19-20210504-14:43:26-3980,param,,,**.OpalLoRaRadioMedium.loadMeshesFromFile,true,
General-19-20210504-14:43:26-3980,param,,,**.OpalLoRaRadioMedium.useDecimalDegreeDelta,true,
General-19-20210504-14:43:26-3980,param,,,**.OpalLoRaRadioMedium.meshesPath,"""meshes_cartagena""",
General-19-20210504-14:43:26-3980,param,,,**.OpalLoRaRadioMedium.receptionRadius,2m,
General-19-20210504-14:43:26-3980,param,,,**.OpalLoRaRadioMedium.maxNumberOfReflections,30,
General-19-20210504-14:43:26-3980,param,,,**.OpalLoRaRadioMedium.pathLoss.typename,"""TwoRayInterference""",
General-19-20210504-14:43:26-3980,param,,,**.OpalLoRaRadioMedium.meshesFileList,"""/home/anrunie/Documentos/GIRTEL/LoRa-INET-AI1/inet/simulations/meshes_cartagena_new/meshes/names.txt""",
General-19-20210504-14:43:26-3980,param,,,**.OpalLoRaRadioMedium.isStatic,true,
General-27-20210504-14:44:06-4092,runattr,,,configname,General,
General-27-20210504-14:44:06-4092,runattr,,,datetime,20210504-14:44:06,
General-27-20210504-14:44:06-4092,runattr,,,experiment,General,
General-27-20210504-14:44:06-4092,runattr,,,inifile,loRaNetworkCartagenaOPAL-SINTOPOGRAFIA.ini,
General-27-20210504-14:44:06-4092,runattr,,,iterationvars,"$0=""avg""",
General-27-20210504-14:44:06-4092,runattr,,,iterationvarsf,avg-,
General-27-20210504-14:44:06-4092,runattr,,,measurement,"$0=""avg""",
General-27-20210504-14:44:06-4092,runattr,,,network,CartagenaOPAL,
General-27-20210504-14:44:06-4092,runattr,,,processid,4092,
General-27-20210504-14:44:06-4092,runattr,,,repetition,27,
General-27-20210504-14:44:06-4092,runattr,,,replication,#27,
General-27-20210504-14:44:06-4092,runattr,,,resultdir,results,
General-27-20210504-14:44:06-4092,runattr,,,runnumber,27,
General-27-20210504-14:44:06-4092,runattr,,,seedset,27,
General-27-20210504-14:44:06-4092,param,,,**.numberOfGateways,15,
General-27-20210504-14:44:06-4092,param,,,**.loRaGW[*].numUdpApps,1,
General-27-20210504-14:44:06-4092,param,,,**.loRaGW[*].packetForwarder.localPort,2000,
General-27-20210504-14:44:06-4092,param,,,**.loRaGW[*].packetForwarder.destPort,1000,
General-27-20210504-14:44:06-4092,param,,,**.loRaGW[*].packetForwarder.destAddresses,"""networkServer""",
General-27-20210504-14:44:06-4092,param,,,**.loRaGW[*].packetForwarder.indexNumber,0,
General-27-20210504-14:44:06-4092,param,,,**.loRaGW[*].receptionRadius,1,
General-27-20210504-14:44:06-4092,param,,,**.LoRaGWNic.radio.iAmGateway,true,
General-27-20210504-14:44:06-4092,param,,,**.loRaGW[*].**.initFromDisplayString,false,
General-27-20210504-14:44:06-4092,param,,,**.loRaGW[0].**.initialX,"1583.34m + uniform(-0.30m,0.30m)",
General-27-20210504-14:44:06-4092,param,,,**.loRaGW[0].**.initialY,"0.8m + uniform(-0.30m,0.30m)",
General-27-20210504-14:44:06-4092,param,,,**.loRaGW[0].**.initialZ,"644.60m + uniform(-0.30m,0.30m)",
General-27-20210504-14:44:06-4092,param,,,**.loRaGW[1].**.initialX,"1607.25m  + uniform(-0.30m,0.30m)",
General-27-20210504-14:44:06-4092,param,,,**.loRaGW[1].**.initialY,"0.8m + uniform(-0.30m,0.30m)",
General-27-20210504-14:44:06-4092,param,,,**.loRaGW[1].**.initialZ,"653.4m + uniform(-0.30m,0.30m)",
General-27-20210504-14:44:06-4092,param,,,**.loRaGW[2].**.initialX,"1618.5m + uniform(-0.30m,0.30m)",
General-27-20210504-14:44:06-4092,param,,,**.loRaGW[2].**.initialY,"0.8m + uniform(-0.30m,0.30m)",
General-27-20210504-14:44:06-4092,param,,,**.loRaGW[2].**.initialZ,"629.3m + uniform(-0.30m,0.30m)",
General-27-20210504-14:44:06-4092,param,,,**.loRaGW[3].**.initialX,"1625.9m + uniform(-0.30m,0.30m)",
General-27-20210504-14:44:06-4092,param,,,**.loRaGW[3].**.initialY,"0.8m + uniform(-0.30m,0.30m)",
General-27-20210504-14:44:06-4092,param,,,**.loRaGW[3].**.initialZ,"692.29m + uniform(-0.30m,0.30m)",
General-27-20210504-14:44:06-4092,param,,,**.loRaGW[4].**.initialX,"1608.2m + uniform(-0.30m,0.30m)",
General-27-20210504-14:44:06-4092,param,,,**.loRaGW[4].**.initialY,"0.8m + uniform(-0.30m,0.30m)",
General-27-20210504-14:44:06-4092,param,,,**.loRaGW[4].**.initialZ,"702.8m + uniform(-0.30m,0.30m)",
General-27-20210504-14:44:06-4092,param,,,**.loRaGW[5].**.initialX,"1578.9m + uniform(-0.30m,0.30m)",
General-27-20210504-14:44:06-4092,param,,,**.loRaGW[5].**.initialY,"0.8m + uniform(-0.30m,0.30m)",
General-27-20210504-14:44:06-4092,param,,,**.loRaGW[5].**.initialZ,"681m + uniform(-0.30m,0.30m)",
General-27-20210504-14:44:06-4092,param,,,**.loRaGW[6].**.initialX,"1560.2m + uniform(-0.30m,0.30m)",
General-27-20210504-14:44:06-4092,param,,,**.loRaGW[6].**.initialY,"0.8m + uniform(-0.30m,0.30m)",
